ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-03-20,93,29,64,338100,116700,221400,Friday,NH,W,WWH,2026-03-23 10:54:57.149481
Mount Road ATM,2015-03-20,179,109,70,766900,570900,196000,Friday,NH,W,WWH,2026-03-23 10:54:57.149481
Airport ATM,2015-03-20,87,70,17,456000,385500,70500,Friday,NH,W,WWH,2026-03-23 10:54:57.149481
KK Nagar ATM,2015-03-20,75,65,10,385200,356100,29100,Friday,NH,W,WWH,2026-03-23 10:54:57.149481
Christ College ATM,2015-03-20,115,54,61,427900,241300,186600,Friday,NH,W,WWH,2026-03-23 10:54:57.149481
