ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-02-12,151,53,98,571500,310900,260600,FRIDAY,NH,W,WWH,2026-03-23 10:54:58.480460
Mount Road ATM,2016-02-12,48,23,25,180200,116800,63400,FRIDAY,NH,W,WWH,2026-03-23 10:54:58.480460
Airport ATM,2016-02-12,7,7,0,18300,18300,0,FRIDAY,NH,W,WWH,2026-03-23 10:54:58.480460
KK Nagar ATM,2016-02-12,257,170,87,1351100,1002800,348300,FRIDAY,NH,W,WWH,2026-03-23 10:54:58.480460
Christ College ATM,2016-02-12,156,64,92,785800,399100,386700,FRIDAY,NH,W,WWH,2026-03-23 10:54:58.480460
