ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-02-21,113,29,84,329700,138800,190900,Saturday,NH,H,WHH,2026-03-23 10:54:56.936875
Mount Road ATM,2015-02-21,171,94,77,636400,420100,216300,Saturday,NH,H,WHH,2026-03-23 10:54:56.936875
Airport ATM,2015-02-21,123,96,27,620400,561600,58800,Saturday,NH,H,WHH,2026-03-23 10:54:56.936875
KK Nagar ATM,2015-02-21,68,49,19,349800,269800,80000,Saturday,NH,H,WHH,2026-03-23 10:54:56.936875
Christ College ATM,2015-02-21,129,74,55,662800,441100,221700,Saturday,NH,H,WHH,2026-03-23 10:54:56.936875
