ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-03-15,104,34,70,344900,116700,228200,Sunday,NH,H,HHW,2026-03-23 10:54:57.109691
Mount Road ATM,2015-03-15,132,70,62,489400,345000,144400,Sunday,NH,H,HHW,2026-03-23 10:54:57.109691
Airport ATM,2015-03-15,105,75,30,506300,406400,99900,Sunday,NH,H,HHW,2026-03-23 10:54:57.109691
KK Nagar ATM,2015-03-15,84,65,19,475000,399200,75800,Sunday,NH,H,HHW,2026-03-23 10:54:57.109691
Christ College ATM,2015-03-15,75,42,33,209300,139600,69700,Sunday,NH,H,HHW,2026-03-23 10:54:57.109691
