ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-04-10,77,26,51,298400,160600,137800,Friday,NH,W,WWH,2026-03-23 10:54:57.300405
Mount Road ATM,2015-04-10,178,121,57,880600,707100,173500,Friday,NH,W,WWH,2026-03-23 10:54:57.300405
Airport ATM,2015-04-10,112,85,27,603300,491400,111900,Friday,NH,W,WWH,2026-03-23 10:54:57.300405
KK Nagar ATM,2015-04-10,118,81,37,578700,375400,203300,Friday,NH,W,WWH,2026-03-23 10:54:57.300405
Christ College ATM,2015-04-10,119,58,61,572900,346400,226500,Friday,NH,W,WWH,2026-03-23 10:54:57.300405
