ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-06-24,118,37,81,356000,125300,230700,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.420104
Mount Road ATM,2017-06-24,45,18,27,117000,92900,24100,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.420104
Airport ATM,2017-06-24,18,14,4,105600,94600,11000,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.420104
KK Nagar ATM,2017-06-24,69,50,19,421000,352200,68800,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.420104
Christ College ATM,2017-06-24,170,64,106,778700,369900,408800,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.420104
