ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-04-15,123,12,111,430800,46300,384500,SATURDAY,NH,H,HHH,2026-03-23 10:55:00.641818
Mount Road ATM,2017-04-15,66,27,39,299000,250500,48500,SATURDAY,NH,H,HHH,2026-03-23 10:55:00.641818
Airport ATM,2017-04-15,67,35,32,336100,195100,141000,SATURDAY,NH,H,HHH,2026-03-23 10:55:00.641818
KK Nagar ATM,2017-04-15,186,106,80,1211400,776600,434800,SATURDAY,NH,H,HHH,2026-03-23 10:55:00.641818
Christ College ATM,2017-04-15,258,52,206,1266600,313800,952800,SATURDAY,NH,H,HHH,2026-03-23 10:55:00.641818
