ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-01-24,42,19,23,49600,19600,30000,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.315777
Airport ATM,2016-01-24,34,17,17,81600,26900,54700,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.315777
KK Nagar ATM,2016-01-24,241,116,125,946700,438100,508600,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.315777
Christ College ATM,2016-01-24,93,27,66,259500,73700,185800,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.315777
