ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-04-27,133,42,91,381400,140400,241000,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.055335
Mount Road ATM,2016-04-27,26,24,2,135500,129500,6000,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.055335
Airport ATM,2016-04-27,27,21,6,155900,121400,34500,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.055335
KK Nagar ATM,2016-04-27,131,103,28,838800,682000,156800,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.055335
Christ College ATM,2016-04-27,103,57,46,446800,319000,127800,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.055335
