ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-01-26,62,17,45,146800,50100,96700,THURSDAY,N,H,WHW,2026-03-23 10:54:59.922179
Mount Road ATM,2017-01-26,52,15,37,111000,36000,75000,THURSDAY,N,H,WHW,2026-03-23 10:54:59.922179
Airport ATM,2017-01-26,19,14,5,88200,70200,18000,THURSDAY,N,H,WHW,2026-03-23 10:54:59.922179
KK Nagar ATM,2017-01-26,2,1,1,6000,2000,4000,THURSDAY,N,H,WHW,2026-03-23 10:54:59.922179
Christ College ATM,2017-01-26,194,24,170,891000,120300,770700,THURSDAY,N,H,WHW,2026-03-23 10:54:59.922179
