ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-02-18,69,34,35,201000,130200,70800,Wednesday,NH,W,WWW,2026-03-23 10:54:56.909568
Mount Road ATM,2015-02-18,165,104,61,829700,588400,241300,Wednesday,NH,W,WWW,2026-03-23 10:54:56.909568
Airport ATM,2015-02-18,108,87,21,511500,443000,68500,Wednesday,NH,W,WWW,2026-03-23 10:54:56.909568
KK Nagar ATM,2015-02-18,130,105,25,617400,495700,121700,Wednesday,NH,W,WWW,2026-03-23 10:54:56.909568
Christ College ATM,2015-02-18,38,20,18,115900,86900,29000,Wednesday,NH,W,WWW,2026-03-23 10:54:56.909568
