ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-06-28,90,16,74,321600,80800,240800,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.488035
Mount Road ATM,2017-06-28,43,20,23,125900,109300,16600,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.488035
Airport ATM,2017-06-28,9,7,2,51500,46000,5500,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.488035
KK Nagar ATM,2017-06-28,100,74,26,688700,603100,85600,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.488035
Christ College ATM,2017-06-28,63,26,37,293700,188500,105200,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.488035
