ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-28,81,34,47,302100,161900,140200,Thursday,NH,W,WWW,2026-03-23 10:54:57.757071
Mount Road ATM,2015-05-28,157,99,58,716300,537200,179100,Thursday,NH,W,WWW,2026-03-23 10:54:57.757071
Airport ATM,2015-05-28,86,65,21,283400,238200,45200,Thursday,NH,W,WWW,2026-03-23 10:54:57.757071
KK Nagar ATM,2015-05-28,97,71,26,486300,355200,131100,Thursday,NH,W,WWW,2026-03-23 10:54:57.757071
Christ College ATM,2015-05-28,134,42,92,569500,217300,352200,Thursday,NH,W,WWW,2026-03-23 10:54:57.757071
