ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-06-05,95,28,67,333300,87900,245400,Friday,NH,W,WWH,2026-03-23 10:54:58.103159
Mount Road ATM,2015-06-05,92,61,31,481300,428500,52800,Friday,NH,W,WWH,2026-03-23 10:54:58.103159
Airport ATM,2015-06-05,104,74,30,553000,450500,102500,Friday,NH,W,WWH,2026-03-23 10:54:58.103159
KK Nagar ATM,2015-06-05,143,105,38,818100,643200,174900,Friday,NH,W,WWH,2026-03-23 10:54:58.103159
Christ College ATM,2015-06-05,167,84,83,664200,359300,304900,Friday,NH,W,WWH,2026-03-23 10:54:58.103159
