ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-04-28,81,34,47,303300,175300,128000,Tuesday,NH,W,WWW,2026-03-23 10:54:57.466263
Mount Road ATM,2015-04-28,176,104,72,635000,482400,152600,Tuesday,NH,W,WWW,2026-03-23 10:54:57.466263
Airport ATM,2015-04-28,144,111,33,762100,639800,122300,Tuesday,NH,W,WWW,2026-03-23 10:54:57.466263
KK Nagar ATM,2015-04-28,62,40,22,345300,258900,86400,Tuesday,NH,W,WWW,2026-03-23 10:54:57.466263
Christ College ATM,2015-04-28,214,65,149,804200,274100,530100,Tuesday,NH,W,WWW,2026-03-23 10:54:57.466263
