ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Mount Road ATM,2017-02-11,180,54,126,799400,255700,543700,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.086805
KK Nagar ATM,2017-02-11,14,9,5,20300,16200,4100,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.086805
Christ College ATM,2017-02-11,19,4,15,96300,9200,87100,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.086805
