ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-05-24,95,28,67,412000,165000,247000,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.110413
Mount Road ATM,2017-05-24,127,53,74,595800,391400,204400,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.110413
Airport ATM,2017-05-24,62,44,18,463700,371000,92700,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.110413
KK Nagar ATM,2017-05-24,98,66,32,746500,589700,156800,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.110413
Christ College ATM,2017-05-24,288,58,230,1077000,257500,819500,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.110413
