ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-04-02,35,7,28,129900,7900,122000,SATURDAY,NH,H,WHH,2026-03-23 10:54:58.998832
Mount Road ATM,2016-04-02,63,17,46,296700,161400,135300,SATURDAY,NH,H,WHH,2026-03-23 10:54:58.998832
Airport ATM,2016-04-02,22,15,7,79600,61800,17800,SATURDAY,NH,H,WHH,2026-03-23 10:54:58.998832
KK Nagar ATM,2016-04-02,117,117,0,587700,587700,0,SATURDAY,NH,H,WHH,2026-03-23 10:54:58.998832
Christ College ATM,2016-04-02,87,28,59,387200,147800,239400,SATURDAY,NH,H,WHH,2026-03-23 10:54:58.998832
