ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-03-21,142,37,105,428000,160200,267800,Saturday,H,H,WHH,2026-03-23 10:54:57.156022
Mount Road ATM,2015-03-21,173,101,72,738900,574400,164500,Saturday,H,H,WHH,2026-03-23 10:54:57.156022
Airport ATM,2015-03-21,109,82,27,633400,560500,72900,Saturday,H,H,WHH,2026-03-23 10:54:57.156022
KK Nagar ATM,2015-03-21,73,54,19,379100,302800,76300,Saturday,H,H,WHH,2026-03-23 10:54:57.156022
Christ College ATM,2015-03-21,142,60,82,765000,477700,287300,Saturday,H,H,WHH,2026-03-23 10:54:57.156022
