ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-04-06,134,47,87,574500,284100,290400,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.127907
Mount Road ATM,2016-04-06,34,23,11,200900,175300,25600,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.127907
Airport ATM,2016-04-06,81,62,19,499600,446200,53400,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.127907
KK Nagar ATM,2016-04-06,65,50,15,278700,201100,77600,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.127907
Christ College ATM,2016-04-06,222,101,121,1262600,617000,645600,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.127907
