ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-03-24,53,14,39,133800,75600,58200,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.490935
Mount Road ATM,2017-03-24,63,24,39,202300,119800,82500,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.490935
Airport ATM,2017-03-24,65,51,14,400700,357100,43600,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.490935
KK Nagar ATM,2017-03-24,69,41,28,402100,253400,148700,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.490935
Christ College ATM,2017-03-24,161,49,112,631900,259600,372300,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.490935
