ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-01-31,174,54,120,792000,359000,433000,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.415941
Mount Road ATM,2016-01-31,6,5,1,4500,2500,2000,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.415941
Airport ATM,2016-01-31,52,36,16,300900,241900,59000,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.415941
KK Nagar ATM,2016-01-31,238,171,67,1222300,934200,288100,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.415941
Christ College ATM,2016-01-31,117,46,71,456300,242800,213500,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.415941
