ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Mount Road ATM,2017-04-08,132,47,85,572900,323700,249200,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.916553
Airport ATM,2017-04-08,60,32,28,348900,204900,144000,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.916553
KK Nagar ATM,2017-04-08,181,95,86,1026000,628300,397700,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.916553
Christ College ATM,2017-04-08,44,9,35,169600,46000,123600,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.916553
