ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-03-06,156,50,106,594300,284900,309400,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.878413
Mount Road ATM,2016-03-06,120,50,70,444100,257000,187100,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.878413
Airport ATM,2016-03-06,79,60,19,489400,418500,70900,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.878413
KK Nagar ATM,2016-03-06,110,77,33,388400,238600,149800,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.878413
Christ College ATM,2016-03-06,119,58,61,421000,244500,176500,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.878413
