ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-05-12,113,46,67,319200,195000,124200,THURSDAY,NH,W,WWW,2026-03-23 10:54:59.210825
Mount Road ATM,2016-05-12,5,2,3,1900,1200,700,THURSDAY,NH,W,WWW,2026-03-23 10:54:59.210825
Airport ATM,2016-05-12,68,46,22,322400,265700,56700,THURSDAY,NH,W,WWW,2026-03-23 10:54:59.210825
KK Nagar ATM,2016-05-12,32,29,3,189400,182300,7100,THURSDAY,NH,W,WWW,2026-03-23 10:54:59.210825
Christ College ATM,2016-05-12,151,57,94,600500,308600,291900,THURSDAY,NH,W,WWW,2026-03-23 10:54:59.210825
