ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-05-18,96,34,62,462500,240500,222000,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.029115
Mount Road ATM,2017-05-18,56,18,38,224400,138100,86300,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.029115
Airport ATM,2017-05-18,15,14,1,119500,116500,3000,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.029115
KK Nagar ATM,2017-05-18,55,36,19,265900,215400,50500,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.029115
Christ College ATM,2017-05-18,171,37,134,859500,239800,619700,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.029115
