ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-02-02,132,33,99,425000,93900,331100,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.538574
Mount Road ATM,2016-02-02,14,9,5,13400,8700,4700,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.538574
Airport ATM,2016-02-02,65,41,24,391300,256000,135300,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.538574
KK Nagar ATM,2016-02-02,189,96,93,996200,522000,474200,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.538574
Christ College ATM,2016-02-02,152,83,69,711100,486100,225000,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.538574
