ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-05-08,101,35,66,465100,246700,218400,MONDAY,NH,W,HWW,2026-03-23 10:55:01.225718
Mount Road ATM,2017-05-08,73,25,48,202300,104000,98300,MONDAY,NH,W,HWW,2026-03-23 10:55:01.225718
Airport ATM,2017-05-08,108,65,43,523700,371800,151900,MONDAY,NH,W,HWW,2026-03-23 10:55:01.225718
KK Nagar ATM,2017-05-08,93,42,51,435400,130500,304900,MONDAY,NH,W,HWW,2026-03-23 10:55:01.225718
Christ College ATM,2017-05-08,254,58,196,1398700,439700,959000,MONDAY,NH,W,HWW,2026-03-23 10:55:01.225718
