ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-04-27,93,34,59,366300,173800,192500,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.780089
Mount Road ATM,2017-04-27,88,35,53,307100,154900,152200,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.780089
Airport ATM,2017-04-27,36,29,7,208200,183400,24800,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.780089
KK Nagar ATM,2017-04-27,84,51,33,617600,463300,154300,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.780089
Christ College ATM,2017-04-27,194,46,148,688300,187000,501300,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.780089
