ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-05-11,113,40,73,477100,318000,159100,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.943086
Mount Road ATM,2017-05-11,201,58,143,770400,259100,511300,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.943086
Airport ATM,2017-05-11,119,98,21,651800,579100,72700,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.943086
KK Nagar ATM,2017-05-11,90,59,31,557300,380900,176400,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.943086
Christ College ATM,2017-05-11,157,38,119,569000,154000,415000,THURSDAY,NH,W,WWW,2026-03-23 10:55:00.943086
