ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-01-28,119,50,69,378400,189000,189400,Wednesday,NH,W,WWW,2026-03-23 10:54:56.780130
Mount Road ATM,2015-01-28,181,95,86,810900,514100,296800,Wednesday,NH,W,WWW,2026-03-23 10:54:56.780130
Airport ATM,2015-01-28,105,82,23,571000,518100,52900,Wednesday,NH,W,WWW,2026-03-23 10:54:56.780130
KK Nagar ATM,2015-01-28,107,83,24,452800,372900,79900,Wednesday,NH,W,WWW,2026-03-23 10:54:56.780130
Christ College ATM,2015-01-28,111,52,59,551700,317500,234200,Wednesday,NH,W,WWW,2026-03-23 10:54:56.780130
