ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-06-30,27,11,16,103800,61800,42000,THURSDAY,NH,W,WWW,2026-03-23 10:54:59.687994
Airport ATM,2016-06-30,98,72,26,561300,469200,92100,THURSDAY,NH,W,WWW,2026-03-23 10:54:59.687994
KK Nagar ATM,2016-06-30,69,50,19,489400,398000,91400,THURSDAY,NH,W,WWW,2026-03-23 10:54:59.687994
Christ College ATM,2016-06-30,136,69,67,648900,397300,251600,THURSDAY,NH,W,WWW,2026-03-23 10:54:59.687994
