ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-31,40,8,32,152100,25100,127000,Sunday,NH,H,HHW,2026-03-23 10:54:57.785886
Mount Road ATM,2015-05-31,169,65,104,502900,313500,189400,Sunday,NH,H,HHW,2026-03-23 10:54:57.785886
Airport ATM,2015-05-31,105,77,28,582100,489900,92200,Sunday,NH,H,HHW,2026-03-23 10:54:57.785886
KK Nagar ATM,2015-05-31,137,63,74,570000,302700,267300,Sunday,NH,H,HHW,2026-03-23 10:54:57.785886
Christ College ATM,2015-05-31,102,36,66,477900,179800,298100,Sunday,NH,H,HHW,2026-03-23 10:54:57.785886
