ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-06-07,127,40,87,488800,152400,336400,TUESDAY,NH,W,WWW,2026-03-23 10:54:59.715996
KK Nagar ATM,2016-06-07,129,97,32,773500,665600,107900,TUESDAY,NH,W,WWW,2026-03-23 10:54:59.715996
Christ College ATM,2016-06-07,65,39,26,411600,295900,115700,TUESDAY,NH,W,WWW,2026-03-23 10:54:59.715996
