ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-04-04,111,29,82,480600,129600,351000,MONDAY,NH,W,HWW,2026-03-23 10:54:59.114996
Mount Road ATM,2016-04-04,47,35,12,240100,192900,47200,MONDAY,NH,W,HWW,2026-03-23 10:54:59.114996
Airport ATM,2016-04-04,35,28,7,288400,245800,42600,MONDAY,NH,W,HWW,2026-03-23 10:54:59.114996
KK Nagar ATM,2016-04-04,36,31,5,125100,111600,13500,MONDAY,NH,W,HWW,2026-03-23 10:54:59.114996
Christ College ATM,2016-04-04,180,53,127,982000,375700,606300,MONDAY,NH,W,HWW,2026-03-23 10:54:59.114996
