ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-05-31,121,39,82,456300,176000,280300,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.191513
Mount Road ATM,2017-05-31,96,33,63,466800,193800,273000,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.191513
Airport ATM,2017-05-31,69,43,26,249500,164200,85300,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.191513
KK Nagar ATM,2017-05-31,78,56,22,614100,555000,59100,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.191513
Christ College ATM,2017-05-31,240,61,179,1173900,295000,878900,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:01.191513
