ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-01-28,73,23,50,176300,67600,108700,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.935699
Mount Road ATM,2017-01-28,94,20,74,355400,66200,289200,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.935699
Airport ATM,2017-01-28,84,46,38,374200,190600,183600,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.935699
KK Nagar ATM,2017-01-28,36,22,14,127100,89000,38100,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.935699
Christ College ATM,2017-01-28,211,47,164,1189000,318700,870300,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.935699
