ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-02-16,107,36,71,392600,190100,202500,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.508219
Airport ATM,2016-02-16,98,74,24,588500,507400,81100,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.508219
KK Nagar ATM,2016-02-16,143,111,32,771800,660600,111200,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.508219
Christ College ATM,2016-02-16,135,63,72,507400,313200,194200,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.508219
