ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-11,117,38,79,480200,221900,258300,Monday,NH,W,HWW,2026-03-23 10:54:57.585635
Mount Road ATM,2015-05-11,102,69,33,427700,330900,96800,Monday,NH,W,HWW,2026-03-23 10:54:57.585635
Airport ATM,2015-05-11,110,75,35,559800,446100,113700,Monday,NH,W,HWW,2026-03-23 10:54:57.585635
KK Nagar ATM,2015-05-11,45,35,10,270300,227000,43300,Monday,NH,W,HWW,2026-03-23 10:54:57.585635
Christ College ATM,2015-05-11,147,60,87,663300,324900,338400,Monday,NH,W,HWW,2026-03-23 10:54:57.585635
