ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-13,90,36,54,411400,159700,251700,Wednesday,NH,W,WWW,2026-03-23 10:54:57.601691
Mount Road ATM,2015-05-13,180,100,80,714000,461500,252500,Wednesday,NH,W,WWW,2026-03-23 10:54:57.601691
Airport ATM,2015-05-13,97,73,24,640200,582100,58100,Wednesday,NH,W,WWW,2026-03-23 10:54:57.601691
KK Nagar ATM,2015-05-13,76,50,26,367300,234000,133300,Wednesday,NH,W,WWW,2026-03-23 10:54:57.601691
Christ College ATM,2015-05-13,142,49,93,583400,191000,392400,Wednesday,NH,W,WWW,2026-03-23 10:54:57.601691
