ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-04-24,77,27,50,230200,71100,159100,MONDAY,NH,W,HWW,2026-03-23 10:55:00.745638
Mount Road ATM,2017-04-24,65,25,40,179400,63800,115600,MONDAY,NH,W,HWW,2026-03-23 10:55:00.745638
KK Nagar ATM,2017-04-24,247,141,106,1551000,1021100,529900,MONDAY,NH,W,HWW,2026-03-23 10:55:00.745638
Christ College ATM,2017-04-24,155,36,119,904000,322800,581200,MONDAY,NH,W,HWW,2026-03-23 10:55:00.745638
