ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-03-08,109,39,70,479400,238700,240700,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.890870
Mount Road ATM,2016-03-08,32,17,15,120000,82900,37100,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.890870
Airport ATM,2016-03-08,57,36,21,355300,281100,74200,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.890870
KK Nagar ATM,2016-03-08,115,91,24,784200,689600,94600,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.890870
Christ College ATM,2016-03-08,146,73,73,628200,299500,328700,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.890870
