ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-06-22,114,35,79,470600,256600,214000,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.619254
Airport ATM,2016-06-22,22,12,10,120600,70900,49700,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.619254
KK Nagar ATM,2016-06-22,124,95,29,752700,642700,110000,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.619254
Christ College ATM,2016-06-22,101,59,42,605100,442800,162300,WEDNESDAY,NH,W,WWW,2026-03-23 10:54:59.619254
