ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-15,108,46,62,338200,180900,157300,Friday,NH,W,WWH,2026-03-23 10:54:57.615536
Mount Road ATM,2015-05-15,165,97,68,592300,452900,139400,Friday,NH,W,WWH,2026-03-23 10:54:57.615536
Airport ATM,2015-05-15,50,41,9,250300,225700,24600,Friday,NH,W,WWH,2026-03-23 10:54:57.615536
KK Nagar ATM,2015-05-15,63,46,17,256900,173400,83500,Friday,NH,W,WWH,2026-03-23 10:54:57.615536
Christ College ATM,2015-05-15,134,73,61,660900,461700,199200,Friday,NH,W,WWH,2026-03-23 10:54:57.615536
