ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-03-10,171,61,110,926100,462400,463700,THURSDAY,NH,W,WWW,2026-03-23 10:54:58.666864
Mount Road ATM,2016-03-10,33,17,16,108500,54800,53700,THURSDAY,NH,W,WWW,2026-03-23 10:54:58.666864
Airport ATM,2016-03-10,54,38,16,408900,299800,109100,THURSDAY,NH,W,WWW,2026-03-23 10:54:58.666864
Christ College ATM,2016-03-10,140,59,81,760900,343500,417400,THURSDAY,NH,W,WWW,2026-03-23 10:54:58.666864
