ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-06-06,136,43,93,414900,114300,300600,Saturday,NH,H,WHH,2026-03-23 10:54:58.109501
Mount Road ATM,2015-06-06,154,78,76,619500,363800,255700,Saturday,NH,H,WHH,2026-03-23 10:54:58.109501
Airport ATM,2015-06-06,111,76,35,509600,369500,140100,Saturday,NH,H,WHH,2026-03-23 10:54:58.109501
KK Nagar ATM,2015-06-06,88,56,32,420000,243600,176400,Saturday,NH,H,WHH,2026-03-23 10:54:58.109501
Christ College ATM,2015-06-06,186,77,109,955900,482400,473500,Saturday,NH,H,WHH,2026-03-23 10:54:58.109501
