ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-06-03,92,26,66,434400,173600,260800,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.501247
Mount Road ATM,2017-06-03,118,31,87,449100,134600,314500,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.501247
KK Nagar ATM,2017-06-03,204,98,106,1416300,644300,772000,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.501247
Christ College ATM,2017-06-03,268,65,203,1331000,338900,992100,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.501247
