ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-02-28,137,52,85,537500,242000,295500,Saturday,NH,H,WHH,2026-03-23 10:54:57.001106
Mount Road ATM,2015-02-28,190,104,86,819400,446600,372800,Saturday,NH,H,WHH,2026-03-23 10:54:57.001106
Airport ATM,2015-02-28,125,91,34,736200,623100,113100,Saturday,NH,H,WHH,2026-03-23 10:54:57.001106
KK Nagar ATM,2015-02-28,116,81,35,682100,517400,164700,Saturday,NH,H,WHH,2026-03-23 10:54:57.001106
Christ College ATM,2015-02-28,127,57,70,641400,343000,298400,Saturday,NH,H,WHH,2026-03-23 10:54:57.001106
