ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-05-12,96,25,71,441900,178200,263700,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.965632
Mount Road ATM,2017-05-12,83,24,59,359600,150500,209100,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.965632
Airport ATM,2017-05-12,85,55,30,492000,371200,120800,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.965632
KK Nagar ATM,2017-05-12,46,28,18,221800,139700,82100,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.965632
Christ College ATM,2017-05-12,223,55,168,1073600,315300,758300,FRIDAY,NH,W,WWH,2026-03-23 10:55:00.965632
