ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-06-10,139,44,95,497100,188400,308700,Wednesday,NH,W,WWW,2026-03-23 10:54:57.870206
Mount Road ATM,2015-06-10,39,29,10,161000,141300,19700,Wednesday,NH,W,WWW,2026-03-23 10:54:57.870206
Airport ATM,2015-06-10,78,64,14,363800,333600,30200,Wednesday,NH,W,WWW,2026-03-23 10:54:57.870206
KK Nagar ATM,2015-06-10,202,113,89,1015200,590600,424600,Wednesday,NH,W,WWW,2026-03-23 10:54:57.870206
Christ College ATM,2015-06-10,137,67,70,489000,276200,212800,Wednesday,NH,W,WWW,2026-03-23 10:54:57.870206
