ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-02-12,127,44,83,467600,236500,231100,Thursday,NH,W,WWW,2026-03-23 10:54:56.869080
Mount Road ATM,2015-02-12,175,122,53,726700,596200,130500,Thursday,NH,W,WWW,2026-03-23 10:54:56.869080
Airport ATM,2015-02-12,114,90,24,656900,595600,61300,Thursday,NH,W,WWW,2026-03-23 10:54:56.869080
KK Nagar ATM,2015-02-12,102,77,25,547300,463800,83500,Thursday,NH,W,WWW,2026-03-23 10:54:56.869080
Christ College ATM,2015-02-12,154,66,88,644700,277100,367600,Thursday,NH,W,WWW,2026-03-23 10:54:56.869080
