ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-02-29,142,48,94,632800,326400,306400,MONDAY,NH,W,HWW,2026-03-23 10:54:58.605724
Mount Road ATM,2016-02-29,44,24,20,156600,110500,46100,MONDAY,NH,W,HWW,2026-03-23 10:54:58.605724
Airport ATM,2016-02-29,109,84,25,744100,630200,113900,MONDAY,NH,W,HWW,2026-03-23 10:54:58.605724
KK Nagar ATM,2016-02-29,68,53,15,366500,326200,40300,MONDAY,NH,W,HWW,2026-03-23 10:54:58.605724
Christ College ATM,2016-02-29,132,64,68,601500,285500,316000,MONDAY,NH,W,HWW,2026-03-23 10:54:58.605724
