ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-04-26,94,33,61,320100,163300,156800,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:00.758978
Mount Road ATM,2017-04-26,101,47,54,352800,264700,88100,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:00.758978
Airport ATM,2017-04-26,5,5,0,38700,38700,0,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:00.758978
KK Nagar ATM,2017-04-26,138,86,52,1045500,875700,169800,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:00.758978
Christ College ATM,2017-04-26,211,69,142,782300,356800,425500,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:00.758978
