ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-12,114,41,73,413500,197200,216300,Tuesday,NH,W,WWW,2026-03-23 10:54:57.593013
Mount Road ATM,2015-05-12,171,97,74,781800,452800,329000,Tuesday,NH,W,WWW,2026-03-23 10:54:57.593013
Airport ATM,2015-05-12,119,90,29,604200,509700,94500,Tuesday,NH,W,WWW,2026-03-23 10:54:57.593013
KK Nagar ATM,2015-05-12,79,60,19,399900,302200,97700,Tuesday,NH,W,WWW,2026-03-23 10:54:57.593013
Christ College ATM,2015-05-12,139,49,90,498000,163300,334700,Tuesday,NH,W,WWW,2026-03-23 10:54:57.593013
