ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-03-07,55,23,32,244800,152500,92300,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.579152
Mount Road ATM,2017-03-07,21,14,7,159500,143500,16000,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.579152
Airport ATM,2017-03-07,3,3,0,10600,10600,0,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.579152
Christ College ATM,2017-03-07,173,55,118,1090500,479300,611200,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.579152
