ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-06-29,144,40,104,583800,245500,338300,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.495283
Mount Road ATM,2017-06-29,42,19,23,127300,112400,14900,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.495283
KK Nagar ATM,2017-06-29,163,104,59,1129300,875000,254300,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.495283
Christ College ATM,2017-06-29,127,35,92,585200,258100,327100,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.495283
