ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-02-26,104,37,67,361500,173300,188200,Thursday,NH,W,WWW,2026-03-23 10:54:56.987884
Mount Road ATM,2015-02-26,169,112,57,547300,391300,156000,Thursday,NH,W,WWW,2026-03-23 10:54:56.987884
Airport ATM,2015-02-26,90,69,21,469100,394400,74700,Thursday,NH,W,WWW,2026-03-23 10:54:56.987884
KK Nagar ATM,2015-02-26,86,66,20,480200,445800,34400,Thursday,NH,W,WWW,2026-03-23 10:54:56.987884
Christ College ATM,2015-02-26,96,51,45,402300,242500,159800,Thursday,NH,W,WWW,2026-03-23 10:54:56.987884
