ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-02-01,166,38,128,634100,144000,490100,MONDAY,NH,W,HWW,2026-03-23 10:54:58.460562
Mount Road ATM,2016-02-01,6,2,4,44200,20100,24100,MONDAY,NH,W,HWW,2026-03-23 10:54:58.460562
Airport ATM,2016-02-01,37,21,16,240600,179300,61300,MONDAY,NH,W,HWW,2026-03-23 10:54:58.460562
KK Nagar ATM,2016-02-01,206,114,92,1409300,871900,537400,MONDAY,NH,W,HWW,2026-03-23 10:54:58.460562
Christ College ATM,2016-02-01,123,57,66,655000,315700,339300,MONDAY,NH,W,HWW,2026-03-23 10:54:58.460562
