ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-05-22,51,16,35,209700,117600,92100,SUNDAY,NH,H,HHW,2026-03-23 10:54:59.322267
Mount Road ATM,2016-05-22,1,0,1,1000,0,1000,SUNDAY,NH,H,HHW,2026-03-23 10:54:59.322267
Airport ATM,2016-05-22,15,13,2,90500,80000,10500,SUNDAY,NH,H,HHW,2026-03-23 10:54:59.322267
KK Nagar ATM,2016-05-22,106,79,27,421300,333500,87800,SUNDAY,NH,H,HHW,2026-03-23 10:54:59.322267
Christ College ATM,2016-05-22,53,10,43,225800,33200,192600,SUNDAY,NH,H,HHW,2026-03-23 10:54:59.322267
