ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-04-29,101,31,70,306300,112800,193500,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.068419
Mount Road ATM,2016-04-29,6,6,0,33500,33500,0,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.068419
Airport ATM,2016-04-29,35,29,6,233700,210500,23200,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.068419
KK Nagar ATM,2016-04-29,158,115,43,886600,684600,202000,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.068419
Christ College ATM,2016-04-29,142,63,79,772700,451200,321500,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.068419
