ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-01-22,101,52,49,366500,214700,151800,Thursday,NH,W,WWW,2026-03-23 10:54:56.741437
Mount Road ATM,2015-01-22,152,106,46,510100,362000,148100,Thursday,NH,W,WWW,2026-03-23 10:54:56.741437
Airport ATM,2015-01-22,115,85,30,514000,401600,112400,Thursday,NH,W,WWW,2026-03-23 10:54:56.741437
KK Nagar ATM,2015-01-22,96,63,33,475500,308900,166600,Thursday,NH,W,WWW,2026-03-23 10:54:56.741437
Christ College ATM,2015-01-22,129,66,63,602900,390000,212900,Thursday,NH,W,WWW,2026-03-23 10:54:56.741437
