ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-02-25,80,22,58,204700,62000,142700,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.190745
Mount Road ATM,2017-02-25,80,26,54,218900,93900,125000,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.190745
Airport ATM,2017-02-25,20,14,6,60900,54600,6300,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.190745
KK Nagar ATM,2017-02-25,9,4,5,50600,25100,25500,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.190745
Christ College ATM,2017-02-25,187,44,143,792600,244300,548300,SATURDAY,NH,H,WHH,2026-03-23 10:55:00.190745
