ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-04-05,60,24,36,284500,128900,155600,Sunday,NH,H,HHW,2026-03-23 10:54:57.499470
Mount Road ATM,2015-04-05,145,70,75,588100,349300,238800,Sunday,NH,H,HHW,2026-03-23 10:54:57.499470
Airport ATM,2015-04-05,116,93,23,606900,528800,78100,Sunday,NH,H,HHW,2026-03-23 10:54:57.499470
KK Nagar ATM,2015-04-05,138,72,66,671900,336800,335100,Sunday,NH,H,HHW,2026-03-23 10:54:57.499470
Christ College ATM,2015-04-05,99,34,65,390600,169100,221500,Sunday,NH,H,HHW,2026-03-23 10:54:57.499470
