ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-06-01,131,34,97,637900,224500,413400,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.261606
Mount Road ATM,2017-06-01,76,32,44,473000,330500,142500,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.261606
Airport ATM,2017-06-01,77,60,17,493600,442700,50900,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.261606
KK Nagar ATM,2017-06-01,96,57,39,786800,537400,249400,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.261606
Christ College ATM,2017-06-01,326,73,253,1787800,413600,1374200,THURSDAY,NH,W,WWW,2026-03-23 10:55:01.261606
